Age,YearlyIncome,CommuteDistance,HouseOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,Region,EnglishOccupation
57,20000,0-1 Miles,0,2,0,North America,Manual
46,20000,1-2 Miles,0,2,0,North America,Manual
52,20000,1-2 Miles,0,2,0,North America,Manual
52,20000,1-2 Miles,0,2,0,North America,Clerical
57,30000,5-10 Miles,1,1,0,North America,Manual
57,30000,2-5 Miles,1,1,0,North America,Clerical
41,30000,2-5 Miles,1,1,0,North America,Clerical
57,40000,1-2 Miles,1,1,0,North America,Clerical
52,40000,1-2 Miles,1,1,0,North America,Clerical
55,30000,0-1 Miles,0,2,0,North America,Clerical
56,30000,0-1 Miles,0,2,0,North America,Clerical
56,30000,0-1 Miles,0,2,0,North America,Skilled Manual
56,40000,0-1 Miles,1,1,0,North America,Clerical
44,30000,0-1 Miles,0,2,0,North America,Skilled Manual
55,30000,0-1 Miles,0,2,0,North America,Skilled Manual
55,30000,1-2 Miles,1,2,0,North America,Skilled Manual
50,30000,1-2 Miles,1,2,0,North America,Skilled Manual
55,30000,1-2 Miles,1,2,0,North America,Skilled Manual
54,40000,0-1 Miles,1,1,0,North America,Clerical
54,30000,1-2 Miles,1,2,0,North America,Skilled Manual
54,30000,0-1 Miles,0,2,0,North America,Skilled Manual
54,30000,0-1 Miles,0,2,0,North America,Skilled Manual
54,40000,0-1 Miles,1,1,0,North America,Clerical
47,40000,1-2 Miles,1,1,0,North America,Clerical
53,40000,1-2 Miles,1,1,0,North America,Clerical
53,40000,1-2 Miles,1,1,0,North America,Clerical
53,40000,1-2 Miles,1,1,0,North America,Clerical
53,80000,1-2 Miles,1,0,0,North America,Skilled Manual
53,80000,0-1 Miles,1,0,0,North America,Skilled Manual
53,80000,1-2 Miles,1,0,0,North America,Skilled Manual
52,40000,0-1 Miles,1,1,0,North America,Clerical
52,60000,1-2 Miles,1,0,0,North America,Skilled Manual
39,50000,0-1 Miles,1,0,0,North America,Skilled Manual
39,50000,1-2 Miles,1,0,0,North America,Skilled Manual
38,40000,0-1 Miles,1,0,0,North America,Skilled Manual
38,40000,1-2 Miles,1,0,0,North America,Skilled Manual
38,40000,0-1 Miles,0,0,0,North America,Skilled Manual
38,40000,1-2 Miles,1,0,0,North America,Skilled Manual
38,40000,1-2 Miles,1,0,0,North America,Skilled Manual
38,40000,0-1 Miles,1,0,0,North America,Skilled Manual
40,60000,1-2 Miles,1,0,0,North America,Skilled Manual
40,60000,1-2 Miles,1,0,0,North America,Skilled Manual
40,60000,1-2 Miles,1,0,0,North America,Skilled Manual
40,60000,0-1 Miles,1,0,0,North America,Skilled Manual
40,60000,1-2 Miles,1,0,0,North America,Skilled Manual
40,60000,0-1 Miles,1,0,0,North America,Skilled Manual
47,10000,0-1 Miles,1,0,0,Europe,Manual
49,10000,0-1 Miles,1,0,0,Europe,Manual
43,20000,0-1 Miles,1,0,0,Europe,Clerical
49,20000,0-1 Miles,1,0,0,Europe,Clerical
50,10000,0-1 Miles,1,0,0,Europe,Manual
44,10000,0-1 Miles,1,0,0,Europe,Manual
50,10000,0-1 Miles,1,0,0,Europe,Manual
76,20000,0-1 Miles,1,0,0,Europe,Clerical
32,10000,0-1 Miles,1,0,0,North America,Manual
53,10000,0-1 Miles,1,0,0,Europe,Manual
52,20000,0-1 Miles,1,0,0,Europe,Manual
55,10000,0-1 Miles,1,0,0,Europe,Manual
55,10000,0-1 Miles,1,0,0,Europe,Manual
55,10000,0-1 Miles,1,0,0,Europe,Manual
46,10000,0-1 Miles,1,1,0,Europe,Manual
66,10000,2-5 Miles,1,1,0,Europe,Manual
70,30000,0-1 Miles,1,0,0,Europe,Clerical
69,10000,0-1 Miles,1,1,0,Europe,Manual
69,30000,0-1 Miles,1,0,0,Europe,Clerical
68,40000,0-1 Miles,1,0,0,Europe,Clerical
31,10000,2-5 Miles,1,1,0,Pacific,Manual
31,10000,2-5 Miles,1,1,0,Pacific,Manual
32,10000,0-1 Miles,0,1,0,Pacific,Manual
33,10000,0-1 Miles,0,1,0,Pacific,Manual
34,10000,2-5 Miles,1,1,0,Pacific,Manual
34,10000,0-1 Miles,0,2,0,Pacific,Manual
34,10000,0-1 Miles,0,2,0,Pacific,Manual
32,10000,2-5 Miles,0,0,1,Pacific,Manual
32,20000,0-1 Miles,1,0,0,Pacific,Clerical
33,20000,0-1 Miles,1,0,0,Pacific,Clerical
62,20000,1-2 Miles,1,0,0,Europe,Manual
68,20000,0-1 Miles,1,1,0,Europe,Manual
68,20000,1-2 Miles,1,1,0,Europe,Manual
68,30000,0-1 Miles,1,0,0,Europe,Clerical
68,30000,0-1 Miles,1,0,0,Europe,Clerical
50,30000,0-1 Miles,1,0,0,Europe,Clerical
45,30000,0-1 Miles,1,0,0,Europe,Clerical
51,10000,2-5 Miles,1,1,1,Europe,Manual
51,20000,1-2 Miles,0,0,1,Europe,Manual
51,30000,0-1 Miles,1,0,0,Europe,Clerical
52,20000,0-1 Miles,1,1,0,Europe,Manual
46,30000,0-1 Miles,1,0,0,Europe,Clerical
36,40000,1-2 Miles,1,0,1,Europe,Skilled Manual
38,20000,0-1 Miles,0,2,0,Europe,Manual
37,30000,2-5 Miles,0,1,0,Europe,Clerical
31,20000,1-2 Miles,0,2,0,Europe,Manual
31,20000,1-2 Miles,1,2,0,Europe,Manual
31,20000,0-1 Miles,0,2,0,Europe,Manual
33,30000,1-2 Miles,0,1,0,Europe,Manual
49,70000,2-5 Miles,1,1,0,North America,Skilled Manual
49,70000,2-5 Miles,1,1,0,North America,Skilled Manual
49,70000,0-1 Miles,1,1,0,North America,Skilled Manual
38,70000,2-5 Miles,1,1,0,North America,Skilled Manual
50,40000,0-1 Miles,1,2,3,North America,Skilled Manual
50,40000,5-10 Miles,1,3,3,North America,Skilled Manual
50,40000,2-5 Miles,1,2,2,North America,Skilled Manual
50,60000,2-5 Miles,1,1,0,North America,Skilled Manual
50,60000,0-1 Miles,1,1,0,North America,Skilled Manual
39,50000,0-1 Miles,0,1,0,North America,Skilled Manual
44,50000,2-5 Miles,1,1,0,North America,Skilled Manual
44,60000,2-5 Miles,1,1,0,North America,Professional
44,60000,0-1 Miles,0,1,0,North America,Professional
38,60000,0-1 Miles,0,1,0,North America,Professional
51,60000,2-5 Miles,1,1,0,North America,Skilled Manual
51,60000,0-1 Miles,0,1,0,North America,Skilled Manual
50,60000,2-5 Miles,1,1,0,North America,Skilled Manual
51,60000,2-5 Miles,1,1,0,North America,Skilled Manual
52,60000,2-5 Miles,1,0,3,North America,Professional
52,70000,0-1 Miles,1,1,0,North America,Professional
52,70000,0-1 Miles,1,1,0,North America,Professional
52,70000,10+ Miles,1,3,5,North America,Professional
52,70000,10+ Miles,1,3,5,North America,Professional
41,80000,0-1 Miles,1,0,0,North America,Professional
46,80000,0-1 Miles,1,0,0,North America,Professional
53,60000,0-1 Miles,0,0,2,North America,Professional
53,60000,0-1 Miles,1,1,0,North America,Professional
48,60000,2-5 Miles,1,1,0,North America,Professional
53,60000,2-5 Miles,1,1,0,North America,Professional
53,60000,0-1 Miles,1,1,0,North America,Professional
53,80000,0-1 Miles,1,0,0,North America,Professional
43,60000,2-5 Miles,1,1,2,Pacific,Professional
41,80000,0-1 Miles,1,1,4,Pacific,Management
41,80000,0-1 Miles,1,1,4,Pacific,Management
43,60000,0-1 Miles,0,1,2,Pacific,Professional
43,60000,0-1 Miles,0,1,2,Pacific,Professional
43,60000,2-5 Miles,1,1,2,Pacific,Professional
33,70000,10+ Miles,0,3,5,Pacific,Professional
38,70000,10+ Miles,0,3,5,Pacific,Professional
42,110000,0-1 Miles,0,0,0,Pacific,Management
42,110000,0-1 Miles,1,0,0,Pacific,Management
37,120000,0-1 Miles,0,0,0,Pacific,Management
38,70000,10+ Miles,0,3,5,Pacific,Professional
38,70000,10+ Miles,1,4,5,Pacific,Professional
45,80000,0-1 Miles,0,3,5,Pacific,Management
45,90000,0-1 Miles,1,0,0,Pacific,Professional
45,90000,0-1 Miles,1,0,0,Pacific,Professional
45,90000,2-5 Miles,1,0,0,Pacific,Professional
45,100000,2-5 Miles,1,0,0,Pacific,Management
46,60000,2-5 Miles,1,1,2,Pacific,Professional
41,60000,5-10 Miles,1,1,3,Pacific,Professional
46,70000,5-10 Miles,0,1,0,Pacific,Professional
47,60000,5-10 Miles,1,2,3,Pacific,Professional
47,60000,5-10 Miles,1,2,3,Pacific,Professional
47,60000,10+ Miles,1,3,4,Pacific,Professional
47,60000,5-10 Miles,1,3,4,Pacific,Professional
48,60000,0-1 Miles,0,2,2,Pacific,Professional
48,70000,0-1 Miles,0,1,0,Pacific,Professional
43,90000,1-2 Miles,1,0,0,Pacific,Professional
32,90000,2-5 Miles,1,0,0,Pacific,Professional
50,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
50,60000,0-1 Miles,0,1,0,Pacific,Skilled Manual
80,120000,0-1 Miles,0,2,0,Pacific,Management
45,100000,5-10 Miles,0,1,0,Pacific,Management
45,100000,1-2 Miles,0,1,0,Pacific,Management
45,100000,2-5 Miles,1,1,0,Pacific,Management
40,100000,2-5 Miles,0,1,0,Pacific,Professional
45,100000,2-5 Miles,0,1,0,Pacific,Professional
51,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
51,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
51,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
51,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
45,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
41,70000,5-10 Miles,0,1,0,Pacific,Professional
46,80000,1-2 Miles,1,4,5,Pacific,Professional
40,80000,1-2 Miles,1,4,5,Pacific,Professional
42,70000,5-10 Miles,0,1,0,Pacific,Professional
41,70000,5-10 Miles,0,1,0,Pacific,Professional
37,70000,0-1 Miles,0,1,0,Pacific,Professional
42,70000,5-10 Miles,0,2,0,Pacific,Professional
49,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
49,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
49,70000,5-10 Miles,1,2,4,Pacific,Skilled Manual
48,70000,5-10 Miles,1,2,4,Pacific,Skilled Manual
44,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
50,60000,5-10 Miles,1,1,0,Pacific,Skilled Manual
44,70000,0-1 Miles,0,2,4,Pacific,Skilled Manual
45,70000,5-10 Miles,1,3,4,Pacific,Skilled Manual
45,70000,5-10 Miles,1,3,4,Pacific,Skilled Manual
56,10000,0-1 Miles,0,2,1,Pacific,Skilled Manual
35,30000,5-10 Miles,1,2,0,North America,Skilled Manual
35,30000,0-1 Miles,0,2,0,North America,Skilled Manual
36,40000,0-1 Miles,0,2,0,North America,Skilled Manual
35,40000,5-10 Miles,1,2,0,North America,Skilled Manual
35,40000,5-10 Miles,1,2,0,North America,Skilled Manual
31,30000,0-1 Miles,0,2,0,North America,Skilled Manual
31,30000,5-10 Miles,1,2,0,North America,Skilled Manual
74,30000,0-1 Miles,0,2,0,Pacific,Clerical
34,40000,5-10 Miles,1,2,0,North America,Skilled Manual
34,40000,5-10 Miles,1,2,0,North America,Skilled Manual
32,30000,5-10 Miles,0,2,0,North America,Clerical
32,40000,0-1 Miles,0,2,0,North America,Skilled Manual
72,40000,5-10 Miles,1,2,0,Pacific,Management
65,40000,5-10 Miles,1,2,0,Pacific,Management
68,60000,5-10 Miles,1,1,0,Pacific,Management
35,40000,5-10 Miles,1,2,0,North America,Skilled Manual
35,40000,1-2 Miles,0,1,0,North America,Skilled Manual
35,40000,5-10 Miles,1,1,0,North America,Skilled Manual
35,40000,1-2 Miles,0,1,0,North America,Skilled Manual
35,40000,1-2 Miles,0,1,0,North America,Skilled Manual
34,40000,1-2 Miles,0,1,0,North America,Skilled Manual
36,40000,1-2 Miles,0,2,0,North America,Skilled Manual
31,30000,1-2 Miles,0,1,0,North America,Skilled Manual
37,30000,5-10 Miles,1,1,0,North America,Skilled Manual
31,30000,1-2 Miles,0,1,0,North America,Skilled Manual
38,60000,1-2 Miles,0,1,0,North America,Skilled Manual
38,60000,1-2 Miles,0,1,0,North America,Skilled Manual
38,130000,0-1 Miles,0,2,0,North America,Management
39,150000,2-5 Miles,0,0,0,North America,Management
43,90000,1-2 Miles,1,1,4,North America,Management
43,90000,1-2 Miles,0,2,4,North America,Skilled Manual
37,90000,0-1 Miles,1,3,4,North America,Skilled Manual
37,130000,0-1 Miles,0,3,0,North America,Management
43,160000,5-10 Miles,1,1,0,North America,Management
32,40000,1-2 Miles,0,2,0,North America,Skilled Manual
31,30000,5-10 Miles,0,1,0,North America,Skilled Manual
32,30000,5-10 Miles,0,1,0,North America,Skilled Manual
32,30000,5-10 Miles,1,1,0,North America,Skilled Manual
32,30000,5-10 Miles,1,1,0,North America,Skilled Manual
61,10000,5-10 Miles,1,4,0,Pacific,Skilled Manual
32,60000,5-10 Miles,1,1,0,North America,Skilled Manual
32,60000,1-2 Miles,0,1,0,North America,Skilled Manual
33,40000,1-2 Miles,0,2,0,North America,Clerical
33,40000,1-2 Miles,0,1,0,North America,Skilled Manual
64,10000,1-2 Miles,0,2,1,Pacific,Skilled Manual
33,40000,5-10 Miles,1,1,0,North America,Skilled Manual
65,20000,5-10 Miles,1,2,0,Pacific,Skilled Manual
65,20000,1-2 Miles,0,2,0,Pacific,Skilled Manual
34,60000,1-2 Miles,1,0,1,North America,Skilled Manual
40,60000,1-2 Miles,1,0,1,North America,Skilled Manual
40,60000,1-2 Miles,1,0,1,North America,Skilled Manual
40,60000,1-2 Miles,1,0,1,North America,Skilled Manual
48,90000,10+ Miles,1,1,0,North America,Professional
48,90000,0-1 Miles,0,2,0,North America,Professional
42,100000,2-5 Miles,1,2,2,North America,Professional
48,130000,1-2 Miles,0,4,2,North America,Management
48,130000,1-2 Miles,1,4,2,North America,Management
43,130000,1-2 Miles,1,4,2,North America,Management
37,150000,0-1 Miles,1,4,0,North America,Management
42,160000,0-1 Miles,1,4,1,North America,Management
44,80000,5-10 Miles,1,2,4,North America,Professional
49,90000,5-10 Miles,1,4,4,North America,Professional
49,90000,5-10 Miles,1,4,4,North America,Professional
49,100000,1-2 Miles,0,3,2,North America,Professional
44,110000,5-10 Miles,1,1,3,North America,Management
49,110000,1-2 Miles,0,3,3,North America,Management
43,110000,1-2 Miles,1,3,3,North America,Management
38,120000,5-10 Miles,1,4,3,North America,Professional
49,130000,0-1 Miles,0,4,2,North America,Management
49,130000,2-5 Miles,1,4,2,North America,Management
49,130000,2-5 Miles,1,4,2,North America,Management
50,70000,5-10 Miles,1,3,4,North America,Professional
50,80000,1-2 Miles,1,3,4,North America,Professional
50,90000,1-2 Miles,1,1,3,North America,Professional
50,110000,2-5 Miles,1,3,3,North America,Management
44,110000,5-10 Miles,1,3,3,North America,Management
50,130000,0-1 Miles,0,3,3,North America,Management
39,160000,2-5 Miles,1,4,2,North America,Management
33,160000,0-1 Miles,0,2,3,North America,Management
55,60000,5-10 Miles,0,2,0,North America,Professional
56,60000,1-2 Miles,0,2,0,North America,Professional
56,70000,5-10 Miles,1,0,3,North America,Professional
56,70000,5-10 Miles,1,0,3,North America,Professional
57,80000,1-2 Miles,0,2,0,North America,Skilled Manual
57,80000,1-2 Miles,0,2,0,North America,Skilled Manual
57,80000,1-2 Miles,0,2,0,North America,Skilled Manual
76,40000,1-2 Miles,0,2,0,North America,Professional
76,50000,5-10 Miles,1,2,0,North America,Management
70,50000,1-2 Miles,1,2,0,North America,Management
76,60000,5-10 Miles,1,2,0,North America,Management
76,120000,2-5 Miles,1,4,3,North America,Management
75,50000,5-10 Miles,1,2,0,North America,Management
74,60000,1-2 Miles,0,2,0,North America,Management
75,90000,5-10 Miles,1,2,0,North America,Management
75,130000,2-5 Miles,1,3,3,North America,Management
51,90000,5-10 Miles,1,2,3,North America,Professional
45,120000,2-5 Miles,1,4,3,North America,Professional
40,120000,2-5 Miles,0,2,4,North America,Professional
57,80000,5-10 Miles,1,2,0,North America,Skilled Manual
51,80000,5-10 Miles,1,2,0,North America,Skilled Manual
57,70000,5-10 Miles,1,2,0,North America,Skilled Manual
57,60000,5-10 Miles,1,2,0,North America,Skilled Manual
51,60000,1-2 Miles,0,2,0,North America,Skilled Manual
52,60000,1-2 Miles,0,2,0,North America,Skilled Manual
57,60000,1-2 Miles,0,2,0,North America,Skilled Manual
58,70000,5-10 Miles,1,2,0,North America,Management
58,70000,5-10 Miles,1,2,0,North America,Management
58,70000,5-10 Miles,1,2,0,North America,Management
68,60000,1-2 Miles,1,2,0,North America,Management
74,60000,10+ Miles,1,2,0,North America,Management
69,60000,10+ Miles,1,2,0,North America,Management
73,60000,10+ Miles,1,2,0,North America,Management
73,70000,10+ Miles,1,2,0,North America,Management
72,60000,10+ Miles,1,2,0,North America,Management
72,60000,1-2 Miles,0,2,0,North America,Management
72,70000,10+ Miles,1,2,0,North America,Management
72,70000,10+ Miles,1,2,0,North America,Management
71,60000,1-2 Miles,0,2,0,North America,Management
71,70000,1-2 Miles,0,2,0,North America,Management
71,70000,10+ Miles,1,2,0,North America,Management
71,70000,10+ Miles,1,2,0,North America,Management
71,70000,1-2 Miles,1,2,0,North America,Management
71,80000,5-10 Miles,1,2,0,North America,Management
71,80000,5-10 Miles,1,2,0,North America,Management
70,50000,1-2 Miles,1,2,0,North America,Management
59,50000,1-2 Miles,0,2,0,North America,Management
70,50000,10+ Miles,1,2,0,North America,Management
70,50000,10+ Miles,1,2,0,North America,Management
70,70000,10+ Miles,1,2,0,North America,Management
69,50000,1-2 Miles,1,2,0,North America,Management
69,50000,1-2 Miles,1,2,0,North America,Management
69,50000,1-2 Miles,1,2,0,North America,Management
65,20000,1-2 Miles,0,2,0,Pacific,Skilled Manual
65,20000,1-2 Miles,0,2,0,Pacific,Skilled Manual
63,10000,5-10 Miles,1,2,1,Pacific,Clerical
33,70000,0-1 Miles,0,2,0,North America,Skilled Manual
63,20000,1-2 Miles,1,2,1,Pacific,Clerical
52,20000,5-10 Miles,1,2,1,Pacific,Clerical
34,40000,5-10 Miles,1,2,0,North America,Clerical
34,40000,5-10 Miles,1,2,0,North America,Skilled Manual
34,40000,5-10 Miles,1,2,0,North America,Skilled Manual
34,60000,5-10 Miles,1,2,0,North America,Skilled Manual
34,70000,5-10 Miles,1,2,0,North America,Skilled Manual
35,60000,5-10 Miles,1,2,0,North America,Skilled Manual
35,60000,5-10 Miles,1,2,0,North America,Skilled Manual
62,20000,1-2 Miles,1,2,1,Pacific,Clerical
56,30000,5-10 Miles,1,2,0,Pacific,Clerical
61,30000,5-10 Miles,0,2,0,Pacific,Clerical
61,30000,1-2 Miles,0,2,0,Pacific,Clerical
55,20000,5-10 Miles,1,2,1,Pacific,Clerical
60,30000,5-10 Miles,1,2,0,Pacific,Skilled Manual
31,40000,5-10 Miles,1,2,0,North America,Clerical
31,60000,5-10 Miles,1,2,0,North America,Skilled Manual
53,30000,5-10 Miles,1,2,0,Pacific,Skilled Manual
59,30000,5-10 Miles,1,2,0,Pacific,Skilled Manual
53,30000,5-10 Miles,1,2,0,Pacific,Skilled Manual
59,30000,5-10 Miles,1,2,0,Pacific,Skilled Manual
58,40000,5-10 Miles,1,2,0,Pacific,Skilled Manual
58,40000,1-2 Miles,0,2,0,Pacific,Skilled Manual
58,40000,5-10 Miles,1,2,0,Pacific,Skilled Manual
57,70000,5-10 Miles,1,2,0,Pacific,Skilled Manual
35,40000,5-10 Miles,1,2,0,North America,Skilled Manual
36,40000,5-10 Miles,1,2,0,North America,Skilled Manual
36,40000,5-10 Miles,1,2,0,North America,Skilled Manual
36,60000,1-2 Miles,0,2,0,North America,Skilled Manual
36,60000,5-10 Miles,1,2,0,North America,Skilled Manual
36,60000,1-2 Miles,0,2,0,North America,Skilled Manual
36,60000,1-2 Miles,0,2,0,North America,Skilled Manual
35,60000,5-10 Miles,1,2,0,North America,Skilled Manual
33,60000,1-2 Miles,0,2,0,North America,Skilled Manual
33,60000,1-2 Miles,0,2,0,North America,Skilled Manual
32,60000,1-2 Miles,0,2,0,North America,Professional
38,70000,5-10 Miles,1,2,0,North America,Professional
35,60000,1-2 Miles,0,2,0,North America,Professional
50,80000,5-10 Miles,1,2,0,Pacific,Skilled Manual
50,80000,5-10 Miles,1,2,0,Pacific,Skilled Manual
56,80000,5-10 Miles,1,2,0,Pacific,Skilled Manual
55,80000,1-2 Miles,0,2,0,Pacific,Skilled Manual
50,80000,5-10 Miles,1,2,0,Pacific,Skilled Manual
35,60000,1-2 Miles,0,2,0,North America,Professional
54,70000,5-10 Miles,1,2,0,Pacific,Professional
54,70000,5-10 Miles,1,2,0,Pacific,Professional
43,70000,5-10 Miles,0,2,0,Pacific,Professional
47,100000,0-1 Miles,1,2,1,Pacific,Management
53,110000,2-5 Miles,1,4,1,Pacific,Management
47,110000,2-5 Miles,1,4,1,Pacific,Management
53,130000,0-1 Miles,1,3,0,Pacific,Management
32,60000,5-10 Miles,1,2,0,North America,Professional
37,60000,5-10 Miles,1,2,0,North America,Professional
37,60000,5-10 Miles,1,2,0,North America,Professional
41,110000,2-5 Miles,1,1,2,Pacific,Management
45,150000,0-1 Miles,0,1,0,North America,Management
45,160000,1-2 Miles,0,4,0,North America,Management
54,60000,1-2 Miles,0,2,0,North America,Professional
54,70000,0-1 Miles,1,0,1,North America,Professional
49,80000,0-1 Miles,1,1,1,North America,Management
49,90000,5-10 Miles,1,1,0,North America,Professional
55,60000,5-10 Miles,0,2,0,North America,Professional
55,60000,1-2 Miles,0,2,0,North America,Professional
