"Age" "YearlyIncome" "CommuteDistance" "HouseOwnerFlag" "NumberCarsOwned" "NumberChildrenAtHome" "Region" "EnglishOccupation"
"12103" "50" 0.125 5 1 2 0 "Pacific" "Skilled Manual"
"12104" "40" 0.1875 2 0 2 0 "Pacific" "Skilled Manual"
"12105" "50" 0.1875 5 1 2 0 "Pacific" "Skilled Manual"
"12106" "50" 0.1875 5 0 2 0 "Pacific" "Clerical"
"12107" "50" 0.375 5 1 2 0 "Pacific" "Skilled Manual"
"12108" "50" 0.375 5 1 2 0 "Pacific" "Skilled Manual"
"12109" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"12110" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"12111" "30" 0.3125 2 0 2 0 "North America" "Skilled Manual"
"12112" "30" 0.3125 2 0 2 0 "North America" "Skilled Manual"
"12113" "30" 0.25 2 0 2 0 "North America" "Skilled Manual"
"12114" "30" 0.3125 5 1 2 0 "North America" "Skilled Manual"
"12115" "30" 0.3125 5 0 2 0 "North America" "Skilled Manual"
"12116" "30" 0.3125 5 1 2 0 "North America" "Professional"
"12117" "50" 0.4375 2 0 2 0 "Pacific" "Skilled Manual"
"12118" "50" 0.4375 5 1 2 0 "Pacific" "Skilled Manual"
"12119" "50" 0.4375 5 1 2 0 "Pacific" "Skilled Manual"
"12120" "50" 0.375 5 1 2 0 "Pacific" "Professional"
"12121" "50" 0.375 2 0 2 0 "Pacific" "Professional"
"12122" "50" 0.375 5 1 2 0 "Pacific" "Professional"
"12123" "50" 0.625 1 0 4 1 "Pacific" "Management"
"12124" "50" 0.625 1 0 4 1 "Pacific" "Management"
"12125" "30" 0.4375 4 0 1 0 "North America" "Management"
"12126" "30" 0.4375 1 0 1 0 "North America" "Management"
"12127" "30" 0.3125 2 0 2 0 "North America" "Professional"
"12128" "30" 0.3125 2 0 2 0 "North America" "Professional"
"12129" "40" 0.625 4 1 0 2 "Pacific" "Management"
"12130" "50" 0.6875 4 1 1 2 "Pacific" "Management"
"12131" "30" 0.6875 1 0 4 2 "North America" "Management"
"12132" "50" 0.375 5 1 2 0 "North America" "Skilled Manual"
"12133" "50" 0.375 2 0 2 0 "North America" "Skilled Manual"
"12134" "50" 0.3125 5 1 2 0 "North America" "Professional"
"12135" "50" 0.3125 5 1 2 0 "North America" "Professional"
"12136" "50" 0.375 5 1 0 2 "North America" "Professional"
"12137" "50" 0.4375 1 0 0 1 "North America" "Management"
"12138" "40" 0.4375 1 0 1 1 "North America" "Management"
"12139" "50" 0.5 4 0 1 0 "North America" "Professional"
"12140" "50" 0.3125 2 0 2 0 "North America" "Professional"
"12141" "40" 0.3125 5 1 2 0 "North America" "Professional"
"12142" "50" 0.375 5 1 2 0 "North America" "Professional"
"12143" "50" 0.375 1 0 2 0 "North America" "Professional"
"12144" "30" 0.25 1 1 0 1 "North America" "Skilled Manual"
"12145" "30" 0.25 1 1 0 1 "North America" "Skilled Manual"
"12146" "30" 0.3125 4 1 0 0 "North America" "Professional"
"12147" "30" 0.375 4 1 0 0 "North America" "Professional"
"12148" "30" 0.1875 1 1 1 1 "North America" "Skilled Manual"
"12149" "40" 0.1875 4 1 1 1 "North America" "Skilled Manual"
"12150" "40" 0.1875 1 1 1 1 "North America" "Skilled Manual"
"12151" "40" 0.1875 1 1 1 1 "North America" "Skilled Manual"
"12152" "40" 0.1875 4 1 1 1 "North America" "Skilled Manual"
"12153" "40" 0.1875 1 1 1 1 "North America" "Skilled Manual"
"12154" "40" 0.25 1 1 1 1 "North America" "Skilled Manual"
"12155" "30" 0.25 4 1 0 2 "North America" "Skilled Manual"
"12156" "30" 0.25 4 1 0 2 "North America" "Skilled Manual"
"12157" "30" 0.3125 4 1 0 0 "North America" "Professional"
"12158" "40" 0.3125 4 1 0 0 "North America" "Professional"
"12159" "40" 0.3125 1 0 0 0 "North America" "Professional"
"12160" "40" 0.375 4 1 0 0 "North America" "Professional"
"12161" "30" 0.375 4 1 0 0 "North America" "Professional"
"12162" "40" 0.375 4 1 0 0 "North America" "Professional"
"12163" "40" 0.375 4 1 0 0 "North America" "Professional"
"12164" "40" 0.4375 1 1 0 0 "North America" "Professional"
"12165" "40" 0.3125 1 0 0 0 "North America" "Professional"
"12166" "30" 0.3125 4 1 0 0 "North America" "Professional"
"12167" "30" 0.1875 3 1 3 4 "North America" "Skilled Manual"
"12168" "40" 0.375 4 1 0 2 "North America" "Skilled Manual"
"12169" "40" 0.375 4 1 1 2 "North America" "Skilled Manual"
"12170" "30" 0.375 4 1 1 2 "North America" "Skilled Manual"
"12171" "40" 0.375 1 0 1 2 "North America" "Skilled Manual"
"12172" "30" 0.1875 1 0 1 0 "North America" "Professional"
"12173" "30" 0.3125 4 1 0 0 "North America" "Professional"
"12174" "30" 0.3125 1 0 0 0 "North America" "Professional"
"12175" "40" 0.375 1 0 0 0 "North America" "Professional"
"12176" "40" 0.4375 1 1 0 0 "North America" "Professional"
"12177" "40" 0.25 4 1 1 2 "North America" "Skilled Manual"
"12178" "30" 0.25 1 0 1 2 "North America" "Skilled Manual"
"12179" "40" 0.25 1 0 1 2 "North America" "Skilled Manual"
"12180" "40" 0.3125 4 1 1 2 "North America" "Skilled Manual"
"12181" "40" 0.3125 1 0 0 0 "North America" "Professional"
"12182" "30" 0.3125 4 1 0 0 "North America" "Professional"
"12183" "30" 0.3125 1 0 0 0 "North America" "Professional"
"12184" "40" 0.3125 4 1 0 0 "North America" "Professional"
"12185" "30" 0.3125 1 0 0 0 "North America" "Professional"
"12186" "40" 0.375 4 1 0 0 "North America" "Professional"
"12187" "30" 0.375 4 1 0 0 "North America" "Professional"
"12188" "40" 0.375 1 0 0 0 "North America" "Professional"
"12189" "30" 0.375 4 1 2 5 "North America" "Professional"
"12190" "40" 0.4375 1 0 0 0 "North America" "Professional"
"12191" "70" 0.0625 1 0 2 0 "North America" "Clerical"
"12192" "40" 0.1875 4 0 1 0 "North America" "Professional"
"12193" "40" 0.1875 1 0 1 0 "North America" "Professional"
"12194" "40" 0.25 4 1 1 3 "North America" "Skilled Manual"
"12195" "40" 0.25 1 1 2 3 "North America" "Skilled Manual"
"12196" "40" 0.25 4 1 2 3 "North America" "Skilled Manual"
"12197" "30" 0.25 1 0 2 3 "North America" "Skilled Manual"
"12198" "30" 0.25 4 1 2 3 "North America" "Skilled Manual"
"12199" "40" 0.25 1 0 2 3 "North America" "Skilled Manual"
"12200" "30" 0.25 4 1 2 3 "North America" "Skilled Manual"
"12201" "40" 0.25 1 1 2 3 "North America" "Skilled Manual"
"12202" "40" 0.25 1 0 2 3 "North America" "Skilled Manual"
"12203" "40" 0.25 3 1 3 3 "North America" "Skilled Manual"
"12204" "40" 0.25 1 0 1 4 "North America" "Skilled Manual"
"12205" "40" 0.1875 1 0 1 0 "North America" "Professional"
"12206" "40" 0.1875 4 0 1 0 "North America" "Professional"
"12207" "30" 0.1875 4 0 1 0 "North America" "Professional"
"12208" "40" 0.3125 3 1 3 4 "North America" "Skilled Manual"
"12209" "70" 0.25 4 1 1 0 "North America" "Professional"
"12210" "40" 0.3125 4 1 2 2 "North America" "Skilled Manual"
"12211" "40" 0.375 4 1 2 2 "North America" "Professional"
"12212" "40" 0.375 4 1 2 2 "North America" "Professional"
"12213" "30" 0.375 1 0 1 0 "North America" "Professional"
"12214" "40" 0.375 4 0 1 0 "North America" "Professional"
"12215" "40" 0.375 4 1 2 2 "North America" "Professional"
"12216" "40" 0.375 1 0 4 2 "North America" "Professional"
"12217" "40" 0.3125 1 0 0 2 "North America" "Professional"
"12218" "40" 0.3125 4 1 0 2 "North America" "Professional"
"12219" "30" 0.125 4 1 1 0 "Europe" "Manual"
"12220" "30" 0.125 2 0 1 0 "Europe" "Manual"
"12221" "30" 0.125 2 0 1 0 "Europe" "Manual"
"12222" "30" 0.0625 2 1 2 0 "Europe" "Manual"
"12223" "30" 0.125 4 1 1 0 "Europe" "Manual"
"12224" "30" 0.1875 2 1 1 1 "Europe" "Skilled Manual"
"12225" "30" 0.1875 2 1 1 1 "Europe" "Skilled Manual"
"12226" "30" 0.1875 2 1 0 0 "Europe" "Skilled Manual"
"12227" "30" 0.125 4 0 1 0 "Europe" "Manual"
"12228" "30" 0.125 4 0 1 0 "Europe" "Manual"
"12229" "40" 0.0625 1 0 2 0 "Europe" "Manual"
"12230" "30" 0.0625 2 0 2 0 "Europe" "Manual"
"12231" "40" 0.125 4 0 1 0 "Europe" "Manual"
"12232" "40" 0.125 4 0 1 0 "Europe" "Manual"
"12233" "40" 0.125 4 0 1 0 "Europe" "Manual"
"12234" "40" 0.1875 2 1 1 2 "Europe" "Clerical"
"12235" "40" 0.1875 2 1 1 2 "Europe" "Clerical"
"12236" "40" 0.1875 2 1 2 2 "Europe" "Clerical"
"12237" "40" 0.1875 2 1 2 2 "Europe" "Clerical"
"12238" "40" 0.1875 2 1 2 2 "Europe" "Clerical"
"12239" "30" 0.1875 2 1 0 3 "North America" "Clerical"
"12240" "30" 0.1875 2 1 2 3 "North America" "Clerical"
"12241" "30" 0.1875 1 1 2 3 "North America" "Clerical"
"12242" "30" 0.1875 1 1 2 3 "North America" "Clerical"
"12243" "30" 0.25 2 1 0 0 "North America" "Skilled Manual"
"12244" "70" 0.1875 1 1 1 0 "North America" "Skilled Manual"
"12245" "40" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"12246" "30" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"12247" "40" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"12248" "40" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"12249" "50" 0 2 1 2 1 "North America" "Manual"
"12250" "50" 0.0625 2 0 2 0 "North America" "Manual"
"12251" "50" 0.0625 2 1 2 0 "North America" "Manual"
"12252" "50" 0.0625 1 0 2 0 "North America" "Manual"
"12253" "50" 0.0625 1 0 2 0 "North America" "Manual"
"12254" "50" 0.0625 2 0 2 0 "North America" "Manual"
"12255" "50" 0.0625 2 0 2 0 "North America" "Manual"
"12256" "40" 0.0625 1 0 2 0 "North America" "Manual"
"12257" "50" 0.125 5 0 1 0 "North America" "Clerical"
"12258" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"12259" "50" 0.125 2 0 2 0 "North America" "Clerical"
"12260" "50" 0.125 2 1 2 0 "North America" "Clerical"
"12261" "50" 0.125 2 1 2 0 "North America" "Clerical"
"12262" "50" 0.125 2 0 2 0 "North America" "Clerical"
"12263" "50" 0.125 1 0 2 0 "North America" "Clerical"
"12264" "50" 0.125 1 0 2 0 "North America" "Skilled Manual"
"12265" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"12266" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"12267" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"12268" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"12269" "50" 0.1875 1 0 1 0 "North America" "Clerical"
"12270" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"12271" "40" 0.1875 2 1 1 0 "North America" "Clerical"
"12272" "50" 0.125 1 0 2 0 "North America" "Skilled Manual"
"12273" "40" 0.125 2 1 2 0 "North America" "Skilled Manual"
"12274" "50" 0.125 2 1 2 0 "North America" "Skilled Manual"
"12275" "40" 0.125 2 1 2 0 "North America" "Skilled Manual"
"12276" "50" 0.125 2 1 2 0 "North America" "Skilled Manual"
"12277" "50" 0.125 2 1 2 0 "North America" "Skilled Manual"
"12278" "50" 0.125 2 1 2 0 "North America" "Skilled Manual"
"12279" "50" 0.125 1 0 2 0 "North America" "Skilled Manual"
"12280" "50" 0.125 1 0 2 0 "North America" "Skilled Manual"
"12281" "40" 0.125 2 1 2 0 "North America" "Skilled Manual"
"12282" "50" 0.1875 2 1 1 0 "North America" "Clerical"
"12283" "50" 0.1875 1 0 1 0 "North America" "Clerical"
"12284" "40" 0.1875 2 1 1 0 "North America" "Clerical"
"12285" "30" 0.4375 1 0 0 0 "North America" "Skilled Manual"
"12286" "50" 0.4375 1 0 0 0 "North America" "Skilled Manual"
"12287" "40" 0.4375 2 1 0 0 "North America" "Skilled Manual"
"12288" "50" 0.1875 2 0 1 0 "North America" "Clerical"
"12289" "40" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"12290" "50" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"12291" "40" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"12292" "50" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"12293" "40" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"12294" "50" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"12295" "50" 0.3125 2 1 0 0 "North America" "Skilled Manual"
"12296" "50" 0.3125 1 0 0 0 "North America" "Skilled Manual"
"12297" "30" 0.1875 2 1 2 4 "North America" "Clerical"
"12298" "30" 0.1875 1 0 2 4 "North America" "Clerical"
"12299" "30" 0.1875 1 0 0 0 "North America" "Skilled Manual"
"12300" "30" 0.5 2 1 3 4 "North America" "Skilled Manual"
"12301" "40" 0.5625 2 0 3 0 "North America" "Management"
"12302" "40" 0.6875 4 1 4 1 "North America" "Management"
"12303" "30" 0.1875 2 0 2 0 "North America" "Skilled Manual"
"12304" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"12305" "30" 0.1875 5 1 1 0 "North America" "Skilled Manual"
"12306" "60" 0 5 1 2 0 "Pacific" "Skilled Manual"
"12307" "30" 0.1875 2 0 2 0 "North America" "Skilled Manual"
"12308" "60" 0 5 1 2 1 "Pacific" "Skilled Manual"
"12309" "60" 0.0625 2 0 2 0 "Pacific" "Skilled Manual"
"12310" "60" 0.0625 5 1 2 0 "Pacific" "Skilled Manual"
"12311" "50" 0.1875 2 0 2 0 "Pacific" "Management"
"12312" "60" 0.1875 5 1 2 0 "Pacific" "Management"
"12313" "60" 0.0625 2 0 2 0 "Pacific" "Skilled Manual"
"12314" "60" 0.0625 5 1 2 0 "Pacific" "Skilled Manual"
"12315" "40" 0.125 2 0 2 0 "Pacific" "Clerical"
"12316" "60" 0.125 5 1 2 0 "Pacific" "Clerical"
"12317" "60" 0.125 2 0 2 0 "Pacific" "Clerical"
"12318" "60" 0 5 1 2 1 "Pacific" "Clerical"
"12319" "30" 0.3125 5 1 2 0 "North America" "Skilled Manual"
"12320" "30" 0.375 5 1 2 0 "North America" "Skilled Manual"
"12321" "60" 0.0625 5 1 2 1 "Pacific" "Clerical"
"12322" "60" 0.0625 2 1 2 1 "Pacific" "Clerical"
"12323" "50" 0.0625 5 1 2 1 "Pacific" "Clerical"
"12324" "60" 0.0625 2 1 2 1 "Pacific" "Clerical"
"12325" "60" 0.0625 2 1 2 1 "Pacific" "Clerical"
"12326" "60" 0.0625 5 1 2 1 "Pacific" "Clerical"
"12327" "30" 0.1875 5 0 2 0 "North America" "Clerical"
"12328" "30" 0.125 2 0 2 0 "North America" "Skilled Manual"
"12329" "30" 0.125 5 1 2 0 "North America" "Skilled Manual"
"12330" "50" 0.0625 5 1 3 1 "Pacific" "Clerical"
"12331" "50" 0.1875 2 0 2 0 "Pacific" "Skilled Manual"
"12332" "50" 0.4375 5 1 2 0 "Pacific" "Skilled Manual"
"12333" "50" 0.4375 5 1 2 0 "Pacific" "Skilled Manual"
"12334" "30" 0.1875 2 0 2 0 "North America" "Skilled Manual"
"12335" "30" 0.1875 2 0 2 0 "North America" "Skilled Manual"
"12336" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"12337" "30" 0.1875 5 1 2 0 "North America" "Skilled Manual"
"12338" "30" 0.3125 5 1 2 0 "North America" "Skilled Manual"
"12339" "30" 0.3125 5 1 2 0 "North America" "Skilled Manual"
"12340" "30" 0.3125 5 1 2 0 "North America" "Skilled Manual"
"12341" "30" 0.375 5 1 2 0 "North America" "Professional"
"12342" "30" 0.375 1 0 2 0 "North America" "Professional"
"12343" "30" 0.375 5 1 2 0 "North America" "Professional"
"12344" "50" 0.375 5 1 2 0 "Pacific" "Skilled Manual"
"12345" "50" 0.375 2 0 2 0 "Pacific" "Skilled Manual"
"12346" "50" 0.5625 3 0 1 1 "Pacific" "Management"
"12347" "50" 0.5625 4 1 3 1 "Pacific" "Management"
"12348" "50" 0.5625 4 1 3 1 "Pacific" "Management"
"12349" "50" 0.5625 1 0 3 1 "Pacific" "Management"
"12350" "30" 0.4375 4 0 1 0 "North America" "Management"
"12351" "30" 0.4375 4 1 1 0 "North America" "Management"
"12352" "30" 0.25 2 0 2 0 "North America" "Professional"
"12353" "30" 0.3125 2 0 2 0 "North America" "Professional"
"12354" "30" 0.3125 5 1 2 0 "North America" "Professional"
"12355" "30" 0.3125 5 1 2 0 "North America" "Professional"
"12356" "30" 0.3125 2 0 2 0 "North America" "Professional"
"12357" "30" 0.3125 2 0 2 0 "North America" "Professional"
"12358" "30" 0.3125 5 1 2 0 "North America" "Professional"
"12359" "30" 0.3125 5 1 2 0 "North America" "Professional"
"12360" "40" 0.75 1 0 3 1 "North America" "Management"
"12361" "40" 0.75 1 0 4 1 "North America" "Management"
"12362" "50" 0.75 1 0 4 1 "North America" "Management"
"12363" "50" 0.375 5 1 2 0 "North America" "Skilled Manual"
"12364" "50" 0.375 5 1 2 0 "North America" "Skilled Manual"
"12365" "40" 0.1875 4 0 1 0 "North America" "Professional"
"12366" "40" 0.1875 4 1 1 0 "North America" "Professional"
"12367" "40" 0.3125 1 0 2 4 "North America" "Skilled Manual"
"12368" "40" 0.3125 1 1 2 4 "North America" "Skilled Manual"
"12369" "40" 0.3125 3 1 3 5 "North America" "Skilled Manual"
"12370" "30" 0.3125 1 0 2 2 "North America" "Skilled Manual"
"12371" "40" 0.375 1 0 2 2 "North America" "Professional"
"12372" "40" 0.3125 4 1 0 2 "North America" "Professional"
"12373" "40" 0.3125 4 1 0 2 "North America" "Professional"
"12374" "40" 0.3125 4 1 0 2 "North America" "Professional"
"12375" "40" 0.375 4 1 1 0 "North America" "Professional"
"12376" "40" 0.375 1 0 1 0 "North America" "Professional"
"12377" "30" 0.375 4 1 1 0 "North America" "Professional"
"12378" "40" 0.375 1 1 1 0 "North America" "Skilled Manual"
"12379" "40" 0.375 4 1 1 0 "North America" "Skilled Manual"
"12380" "30" 0.125 4 0 2 0 "North America" "Professional"
"12381" "30" 0.1875 3 1 3 3 "North America" "Skilled Manual"
"12382" "50" 0.1875 3 1 3 3 "North America" "Skilled Manual"
"12383" "50" 0.3125 1 1 1 0 "North America" "Skilled Manual"
"12384" "50" 0.3125 1 1 1 0 "North America" "Skilled Manual"
"12385" "50" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"12386" "40" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"12387" "40" 0.1875 4 1 2 2 "North America" "Skilled Manual"
"12388" "50" 0.1875 4 0 1 0 "North America" "Professional"
"12389" "50" 0.1875 4 0 1 0 "North America" "Professional"
"12390" "50" 0.1875 1 0 1 0 "North America" "Professional"
"12391" "40" 0.3125 4 0 1 0 "North America" "Professional"
"12392" "40" 0.3125 4 1 1 0 "North America" "Professional"
"12393" "30" 0.3125 4 1 1 0 "North America" "Professional"
"12394" "30" 0.3125 4 1 1 0 "North America" "Professional"
"12395" "40" 0.3125 1 0 1 0 "North America" "Professional"
"12396" "40" 0.3125 4 1 1 0 "North America" "Professional"
"12397" "40" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"12398" "50" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"12399" "50" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"12400" "50" 0.3125 4 1 1 0 "North America" "Skilled Manual"
"12401" "30" 0.3125 1 1 0 3 "North America" "Professional"
"12402" "40" 0.3125 1 1 1 3 "North America" "Professional"
"12403" "50" 0.3125 4 1 1 3 "North America" "Professional"
"12404" "50" 0.3125 1 0 1 0 "North America" "Professional"
"12405" "50" 0.3125 4 1 1 0 "North America" "Professional"
"12406" "40" 0.375 4 1 1 4 "North America" "Professional"
"12407" "50" 0.375 4 1 1 4 "North America" "Professional"
"12408" "30" 0.4375 1 0 0 0 "North America" "Professional"
"12409" "40" 0.5 1 1 0 0 "Pacific" "Management"
"12410" "40" 0.5 1 1 0 0 "Pacific" "Management"
"12411" "40" 0.5625 2 1 0 0 "Pacific" "Management"
"12412" "30" 0.3125 1 0 1 2 "Pacific" "Professional"
"12413" "40" 0.3125 4 1 1 2 "Pacific" "Professional"
"12414" "40" 0.3125 1 1 1 2 "Pacific" "Professional"
"12415" "40" 0.3125 4 1 1 2 "Pacific" "Professional"
"12416" "40" 0.3125 4 1 1 2 "Pacific" "Professional"
"12417" "30" 0.3125 1 1 1 2 "Pacific" "Professional"
"12418" "40" 0.3125 1 0 1 2 "Pacific" "Professional"
"12419" "30" 0.3125 4 1 1 2 "Pacific" "Professional"
"12420" "30" 0.375 3 1 3 5 "Pacific" "Professional"
"12421" "40" 0.625 4 1 1 0 "Pacific" "Management"
"12422" "40" 0.625 5 1 1 0 "Pacific" "Management"
"12423" "40" 0.6875 2 0 1 0 "Pacific" "Management"
"12424" "30" 0.375 3 1 4 5 "Pacific" "Professional"
"12425" "30" 0.375 3 0 4 5 "Pacific" "Professional"
"12426" "30" 0.4375 1 0 3 5 "Pacific" "Management"
"12427" "30" 0.4375 1 1 3 5 "Pacific" "Management"
"12428" "40" 0.4375 1 1 3 5 "Pacific" "Professional"
"12429" "30" 0.4375 1 0 4 5 "Pacific" "Professional"
"12430" "40" 0.5 2 1 0 0 "Pacific" "Professional"
"12431" "30" 0.375 3 1 4 5 "Pacific" "Professional"
"12432" "40" 0.375 3 1 4 5 "Pacific" "Professional"
"12433" "40" 0.375 5 1 1 0 "Pacific" "Professional"
"12434" "40" 0.375 1 0 1 0 "Pacific" "Professional"
"12435" "40" 0.375 5 1 1 0 "Pacific" "Professional"
"12436" "40" 0.375 1 0 1 0 "Pacific" "Professional"
"12437" "30" 0.375 5 1 1 0 "Pacific" "Professional"
"12438" "40" 0.375 5 0 1 0 "Pacific" "Professional"
"12439" "40" 0.375 5 0 1 0 "Pacific" "Professional"
"12440" "30" 0.375 5 0 1 0 "Pacific" "Professional"
"12441" "30" 0 1 0 2 0 "Europe" "Manual"
"12442" "30" 0.0625 2 0 2 0 "Europe" "Manual"
"12443" "30" 0.0625 2 0 2 0 "Europe" "Manual"
"12444" "30" 0.125 4 1 1 0 "Europe" "Clerical"
"12445" "30" 0.125 4 0 1 0 "Europe" "Clerical"
"12446" "30" 0.125 4 1 1 0 "Europe" "Clerical"
"12447" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"12448" "30" 0.125 1 0 1 0 "Europe" "Clerical"
"12449" "50" 0.375 5 1 2 0 "North America" "Skilled Manual"
"12450" "50" 0.3125 5 1 2 0 "North America" "Professional"
"12451" "40" 0.3125 2 0 2 0 "North America" "Professional"
"12452" "50" 0.3125 5 1 2 0 "North America" "Professional"
"12453" "50" 0.3125 5 1 2 0 "North America" "Professional"
"12454" "50" 0.375 5 1 0 2 "North America" "Professional"
"12455" "50" 0.5 4 0 1 0 "North America" "Professional"
"12456" "50" 0.4375 2 0 2 0 "North America" "Skilled Manual"
"12457" "50" 0.4375 5 1 2 0 "North America" "Skilled Manual"
"12458" "50" 0.4375 2 0 2 0 "North America" "Skilled Manual"
"12459" "50" 0.4375 2 0 2 0 "North America" "Skilled Manual"
"12460" "50" 0.3125 5 1 2 0 "North America" "Professional"
"12461" "40" 0.5 4 1 3 4 "North America" "Professional"
"12462" "40" 0.5 4 1 3 5 "North America" "Professional"
"12463" "40" 0.5625 4 1 4 1 "North America" "Management"
"12464" "40" 0.6875 2 0 4 2 "North America" "Management"
"12465" "40" 0.75 1 1 0 2 "North America" "Management"
"12466" "40" 0.4375 4 1 2 3 "North America" "Professional"
"12467" "40" 0.5 5 1 1 0 "North America" "Professional"
"12468" "40" 0.5 3 0 1 0 "North America" "Professional"
"12469" "40" 0.75 1 0 2 2 "North America" "Management"
"12470" "40" 0.75 2 0 2 2 "North America" "Management"
"12471" "40" 0.75 2 0 3 2 "North America" "Management"
"12472" "50" 0.375 1 1 0 2 "North America" "Professional"
"12473" "50" 0.375 1 1 1 2 "North America" "Professional"
"12474" "50" 0.375 1 1 1 2 "North America" "Professional"
"12475" "50" 0.4375 4 1 2 0 "North America" "Professional"
"12476" "70" 0.25 5 1 2 0 "North America" "Management"
"12477" "40" 0.4375 1 0 2 3 "North America" "Professional"
"12478" "40" 0.5 3 1 1 0 "North America" "Professional"
"12479" "40" 0.5 4 1 2 0 "North America" "Professional"
"12480" "40" 0.5 1 0 2 0 "North America" "Professional"
"12481" "40" 0.5 1 0 2 0 "North America" "Professional"
