BikeBuyer,Age,YearlyIncome,CommuteDistance,HouseOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,EnglishOccupation,MaritalStatus,Gender,EnglishEducation,Region
1,45,80000,5-10 Miles,1,2,0,2,Skilled Manual,S,M,High School,Pacific
1,55,80000,1-2 Miles,0,2,0,2,Skilled Manual,M,M,High School,Pacific
1,50,80000,1-2 Miles,0,2,0,2,Skilled Manual,S,M,High School,Pacific
1,55,80000,1-2 Miles,0,2,0,2,Skilled Manual,S,M,High School,Pacific
1,44,80000,1-2 Miles,0,2,0,2,Skilled Manual,M,M,High School,Pacific
1,55,80000,1-2 Miles,0,2,0,2,Skilled Manual,S,M,High School,Pacific
1,54,70000,5-10 Miles,1,2,0,2,Professional,S,F,High School,Pacific
1,54,70000,5-10 Miles,1,2,0,2,Professional,M,F,High School,Pacific
1,54,70000,5-10 Miles,1,2,0,2,Professional,M,M,High School,Pacific
1,48,100000,0-1 Miles,1,3,1,1,Management,M,F,Bachelors,Pacific
0,53,110000,2-5 Miles,1,3,1,4,Management,M,M,Bachelors,Pacific
0,53,110000,0-1 Miles,1,3,1,4,Management,M,M,Bachelors,Pacific
0,47,110000,2-5 Miles,1,4,1,5,Management,S,F,Bachelors,Pacific
1,54,130000,0-1 Miles,0,3,0,0,Management,S,F,Graduate Degree,Pacific
0,52,110000,0-1 Miles,1,4,1,4,Management,M,F,Bachelors,Pacific
0,52,110000,0-1 Miles,1,4,1,1,Management,M,M,Bachelors,Pacific
0,47,110000,0-1 Miles,1,4,1,1,Management,M,F,Bachelors,Pacific
0,37,60000,5-10 Miles,1,2,0,0,Professional,M,M,Partial College,North America
0,52,110000,2-5 Miles,1,4,1,1,Management,M,F,Bachelors,Pacific
0,52,110000,2-5 Miles,1,0,2,1,Management,S,M,Bachelors,Pacific
0,47,120000,2-5 Miles,1,0,2,4,Management,M,F,Bachelors,Pacific
0,45,130000,0-1 Miles,1,4,1,0,Management,M,M,Graduate Degree,North America
1,40,150000,0-1 Miles,1,2,0,0,Management,S,M,Bachelors,North America
0,54,70000,1-2 Miles,0,2,0,2,Skilled Manual,M,M,Partial High School,North America
1,54,60000,1-2 Miles,0,2,0,2,Professional,M,M,High School,North America
0,54,60000,5-10 Miles,1,2,0,2,Professional,M,F,High School,North America
1,49,60000,1-2 Miles,0,2,0,2,Professional,M,M,High School,North America
1,48,60000,1-2 Miles,0,2,0,2,Professional,M,M,High School,North America
0,54,90000,5-10 Miles,1,1,0,2,Professional,M,M,Partial College,North America
0,54,90000,5-10 Miles,1,1,0,2,Professional,M,F,Partial College,North America
1,54,90000,2-5 Miles,1,1,0,2,Professional,M,F,Partial College,North America
1,54,90000,2-5 Miles,1,1,0,2,Professional,S,F,Partial College,North America
0,55,60000,5-10 Miles,1,2,0,2,Professional,M,F,High School,North America
0,55,60000,5-10 Miles,1,2,0,2,Professional,M,F,High School,North America
0,55,60000,5-10 Miles,1,2,0,2,Professional,M,F,High School,North America
1,49,60000,1-2 Miles,0,2,0,2,Professional,M,M,High School,North America
1,55,70000,5-10 Miles,1,2,0,3,Professional,M,F,Partial College,North America
1,55,70000,5-10 Miles,1,2,0,3,Professional,M,F,Partial College,North America
1,39,50000,1-2 Miles,1,0,1,1,Skilled Manual,M,F,Graduate Degree,North America
1,39,50000,0-1 Miles,1,0,1,1,Skilled Manual,M,M,Graduate Degree,North America
1,39,50000,0-1 Miles,1,0,1,1,Skilled Manual,M,F,Graduate Degree,North America
1,33,60000,0-1 Miles,1,0,0,1,Professional,M,M,Graduate Degree,North America
1,41,40000,0-1 Miles,1,0,1,1,Skilled Manual,M,M,Bachelors,North America
0,41,40000,0-1 Miles,1,1,1,1,Skilled Manual,M,M,Bachelors,North America
1,41,40000,2-5 Miles,1,1,1,1,Skilled Manual,M,M,Bachelors,North America
0,41,40000,0-1 Miles,1,1,1,1,Skilled Manual,M,M,Bachelors,North America
0,41,40000,0-1 Miles,1,1,1,1,Skilled Manual,M,M,Bachelors,North America
1,41,40000,2-5 Miles,1,1,1,1,Skilled Manual,M,F,Bachelors,North America
0,41,40000,0-1 Miles,1,1,1,1,Skilled Manual,M,M,Bachelors,North America
1,41,60000,2-5 Miles,1,0,0,1,Professional,M,F,Graduate Degree,North America
0,42,50000,0-1 Miles,1,1,1,1,Skilled Manual,M,F,Bachelors,North America
1,37,50000,2-5 Miles,1,0,2,2,Skilled Manual,S,M,Bachelors,North America
1,42,50000,2-5 Miles,1,0,2,2,Skilled Manual,M,F,Bachelors,North America
1,42,50000,0-1 Miles,1,0,2,2,Skilled Manual,M,M,Bachelors,North America
1,36,50000,0-1 Miles,1,0,2,2,Skilled Manual,M,M,Bachelors,North America
1,40,70000,2-5 Miles,1,0,0,3,Professional,M,M,Graduate Degree,North America
1,40,70000,0-1 Miles,1,0,0,3,Professional,M,M,Graduate Degree,North America
1,35,60000,0-1 Miles,1,0,0,1,Professional,M,F,Graduate Degree,North America
1,41,60000,2-5 Miles,1,0,0,1,Professional,S,F,Graduate Degree,North America
1,41,60000,2-5 Miles,1,0,0,2,Professional,M,F,Graduate Degree,North America
1,41,60000,2-5 Miles,1,0,0,2,Professional,M,M,Graduate Degree,North America
1,35,70000,0-1 Miles,1,0,0,3,Professional,M,F,Graduate Degree,North America
1,41,70000,0-1 Miles,1,0,0,4,Professional,M,M,Graduate Degree,North America
1,41,70000,2-5 Miles,1,0,0,4,Professional,M,F,Graduate Degree,North America
1,41,70000,0-1 Miles,1,0,0,4,Professional,M,F,Graduate Degree,North America
1,38,40000,2-5 Miles,1,1,0,0,Professional,S,M,Bachelors,North America
1,44,50000,2-5 Miles,1,1,2,2,Skilled Manual,M,F,Bachelors,North America
1,39,50000,2-5 Miles,1,1,2,2,Skilled Manual,S,M,Bachelors,North America
1,39,50000,2-5 Miles,1,1,2,2,Skilled Manual,S,M,Bachelors,North America
0,45,60000,2-5 Miles,1,0,3,3,Skilled Manual,M,M,Bachelors,North America
0,45,60000,0-1 Miles,0,0,0,0,Professional,S,F,Graduate Degree,North America
0,45,70000,0-1 Miles,0,0,0,0,Professional,M,M,Graduate Degree,North America
1,45,70000,2-5 Miles,1,0,0,4,Professional,M,F,Graduate Degree,North America
1,45,70000,0-1 Miles,1,0,0,4,Professional,M,F,Graduate Degree,North America
1,42,60000,2-5 Miles,1,0,0,2,Professional,S,F,Graduate Degree,North America
0,31,70000,10+ Miles,1,3,5,5,Professional,M,M,Graduate Degree,North America
1,42,80000,0-1 Miles,1,0,0,2,Professional,M,M,Graduate Degree,North America
1,37,80000,0-1 Miles,1,0,0,3,Professional,M,M,Graduate Degree,North America
1,37,80000,0-1 Miles,1,0,0,3,Professional,M,F,Graduate Degree,North America
1,46,40000,2-5 Miles,1,1,0,0,Professional,S,F,Bachelors,North America
1,46,40000,2-5 Miles,1,1,0,0,Professional,S,M,Bachelors,North America
1,41,40000,2-5 Miles,0,1,0,0,Professional,S,M,Bachelors,North America
1,46,40000,2-5 Miles,0,1,0,0,Professional,S,F,Bachelors,North America
0,40,40000,2-5 Miles,0,1,0,0,Professional,S,F,Bachelors,North America
0,40,50000,2-5 Miles,1,1,3,3,Skilled Manual,S,F,Bachelors,North America
0,46,50000,2-5 Miles,1,2,3,3,Skilled Manual,M,F,Bachelors,North America
0,40,50000,10+ Miles,0,3,3,3,Skilled Manual,M,M,Bachelors,North America
1,46,60000,2-5 Miles,1,0,0,0,Professional,M,F,Graduate Degree,North America
1,42,40000,0-1 Miles,0,1,0,0,Professional,S,M,Bachelors,North America
0,47,60000,2-5 Miles,1,2,4,4,Skilled Manual,S,M,Bachelors,North America
1,42,60000,10+ Miles,0,3,4,4,Skilled Manual,S,F,Bachelors,North America
0,47,60000,10+ Miles,1,3,4,4,Skilled Manual,M,F,Bachelors,North America
0,41,60000,10+ Miles,1,3,5,5,Skilled Manual,M,M,Bachelors,North America
1,41,60000,5-10 Miles,1,3,5,5,Skilled Manual,S,F,Bachelors,North America
1,47,60000,0-1 Miles,0,2,2,4,Skilled Manual,S,F,Bachelors,North America
1,36,60000,2-5 Miles,1,2,2,4,Skilled Manual,M,M,Bachelors,North America
1,37,70000,2-5 Miles,1,2,2,4,Professional,M,F,Bachelors,North America
1,43,70000,0-1 Miles,1,2,2,4,Professional,M,M,Bachelors,North America
1,48,70000,0-1 Miles,1,2,2,4,Professional,M,F,Bachelors,North America
1,48,70000,2-5 Miles,1,2,2,4,Professional,M,F,Bachelors,North America
1,43,70000,2-5 Miles,0,1,0,0,Professional,S,F,Bachelors,North America
1,43,70000,2-5 Miles,1,1,0,0,Professional,S,F,Bachelors,North America
0,32,70000,0-1 Miles,0,1,0,0,Professional,M,M,Bachelors,North America
1,43,70000,2-5 Miles,1,1,0,0,Professional,S,F,Bachelors,North America
1,38,70000,2-5 Miles,0,1,0,0,Professional,S,M,Bachelors,North America
1,42,70000,2-5 Miles,1,2,2,4,Professional,S,M,Bachelors,North America
1,43,60000,0-1 Miles,0,0,2,3,Professional,S,F,Graduate Degree,North America
1,42,60000,0-1 Miles,1,0,2,3,Professional,M,F,Graduate Degree,North America
1,37,40000,1-2 Miles,1,0,1,1,Skilled Manual,M,M,Bachelors,Europe
0,39,20000,1-2 Miles,1,2,0,0,Manual,S,M,Partial High School,Europe
0,39,20000,0-1 Miles,0,2,0,0,Manual,S,F,Partial High School,Europe
0,39,20000,0-1 Miles,0,2,0,0,Manual,S,F,Partial High School,Europe
1,38,30000,1-2 Miles,0,1,0,0,Manual,S,M,High School,Europe
1,33,40000,0-1 Miles,1,1,1,1,Skilled Manual,M,F,Bachelors,Europe
1,38,40000,1-2 Miles,1,1,1,1,Skilled Manual,M,F,Bachelors,Europe
1,38,40000,1-2 Miles,1,1,1,1,Skilled Manual,M,F,Bachelors,Europe
0,34,20000,1-2 Miles,0,2,0,0,Manual,S,F,Partial High School,Europe
1,39,30000,1-2 Miles,0,1,0,0,Manual,S,M,High School,Europe
1,33,40000,1-2 Miles,1,1,1,1,Skilled Manual,M,F,Bachelors,Europe
1,39,40000,1-2 Miles,1,0,2,2,Clerical,S,M,Partial College,Europe
0,40,10000,0-1 Miles,0,2,0,0,Manual,M,F,Partial High School,Europe
0,35,20000,1-2 Miles,1,2,0,0,Manual,S,M,Partial High School,Europe
1,40,20000,0-1 Miles,0,2,0,0,Manual,M,F,Partial High School,Europe
0,35,20000,0-1 Miles,0,2,0,0,Manual,S,F,Partial High School,Europe
1,40,30000,2-5 Miles,1,1,0,0,Manual,S,M,High School,Europe
1,40,30000,2-5 Miles,0,1,0,0,Manual,S,M,High School,Europe
1,40,30000,1-2 Miles,0,1,0,0,Manual,M,M,High School,Europe
1,41,40000,1-2 Miles,1,0,2,2,Clerical,S,M,Partial College,Europe
1,40,30000,2-5 Miles,1,1,0,0,Manual,S,M,High School,Europe
1,40,40000,1-2 Miles,1,1,2,2,Clerical,S,F,Partial College,Europe
0,40,40000,0-1 Miles,0,1,2,2,Clerical,M,F,Partial College,Europe
0,36,40000,1-2 Miles,1,2,2,2,Clerical,S,M,Partial College,Europe
0,36,40000,0-1 Miles,1,1,3,3,Clerical,S,F,Partial College,North America
1,31,40000,1-2 Miles,1,2,3,3,Clerical,S,M,Partial College,North America
1,37,50000,1-2 Miles,1,0,0,0,Skilled Manual,S,F,Graduate Degree,North America
1,38,50000,1-2 Miles,1,0,0,0,Skilled Manual,M,F,Graduate Degree,North America
1,37,50000,1-2 Miles,1,0,0,0,Skilled Manual,M,M,Graduate Degree,North America
0,82,20000,0-1 Miles,0,2,0,2,Clerical,M,F,Partial College,North America
0,80,30000,2-5 Miles,1,1,0,1,Skilled Manual,M,F,Bachelors,North America
0,80,40000,1-2 Miles,1,1,0,1,Skilled Manual,M,F,Graduate Degree,North America
1,40,60000,1-2 Miles,1,0,0,0,Skilled Manual,M,M,Graduate Degree,North America
1,39,60000,1-2 Miles,1,0,0,0,Skilled Manual,M,M,Graduate Degree,North America
1,39,60000,1-2 Miles,1,0,0,0,Skilled Manual,M,M,Graduate Degree,North America
0,58,20000,1-2 Miles,0,2,0,2,Manual,M,F,High School,North America
0,53,20000,1-2 Miles,0,2,0,2,Manual,M,M,High School,North America
0,58,20000,1-2 Miles,0,2,0,2,Manual,M,M,High School,North America
0,58,20000,1-2 Miles,0,2,0,2,Manual,M,M,High School,North America
0,58,20000,0-1 Miles,0,2,0,2,Manual,M,M,High School,North America
0,51,20000,1-2 Miles,0,2,0,3,Clerical,M,M,Partial High School,North America
1,57,30000,1-2 Miles,1,1,0,1,Clerical,M,F,High School,North America
1,57,30000,1-2 Miles,1,1,0,1,Clerical,M,F,High School,North America
0,56,30000,1-2 Miles,1,2,0,2,Skilled Manual,M,F,High School,North America
1,45,40000,1-2 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
0,50,30000,0-1 Miles,0,2,0,2,Skilled Manual,M,F,High School,North America
0,55,30000,1-2 Miles,1,2,0,2,Skilled Manual,M,F,High School,North America
0,49,30000,1-2 Miles,1,2,0,2,Skilled Manual,M,M,High School,North America
0,55,30000,1-2 Miles,1,2,0,2,Skilled Manual,M,F,High School,North America
0,55,30000,0-1 Miles,0,2,0,2,Skilled Manual,M,F,High School,North America
0,54,30000,0-1 Miles,0,2,0,2,Skilled Manual,M,F,High School,North America
0,54,30000,1-2 Miles,1,2,0,2,Skilled Manual,M,F,High School,North America
0,54,30000,0-1 Miles,0,2,0,2,Skilled Manual,M,F,High School,North America
0,38,30000,0-1 Miles,0,2,0,2,Skilled Manual,M,M,High School,North America
0,54,30000,1-2 Miles,1,2,0,2,Skilled Manual,M,M,High School,North America
0,38,30000,1-2 Miles,1,2,0,2,Skilled Manual,M,M,High School,North America
0,54,40000,0-1 Miles,1,1,0,1,Clerical,M,F,Partial College,North America
0,47,40000,0-1 Miles,0,1,0,2,Clerical,S,M,Partial College,North America
0,53,40000,0-1 Miles,0,1,0,2,Clerical,S,M,Partial College,North America
0,53,40000,0-1 Miles,1,1,0,2,Clerical,M,M,Partial College,North America
0,53,80000,0-1 Miles,0,0,0,5,Skilled Manual,M,M,Graduate Degree,North America
0,48,80000,1-2 Miles,1,0,0,5,Skilled Manual,S,F,Graduate Degree,North America
0,53,80000,1-2 Miles,1,0,0,5,Skilled Manual,M,F,Graduate Degree,North America
0,53,80000,0-1 Miles,0,0,0,5,Skilled Manual,M,M,Graduate Degree,North America
0,53,80000,0-1 Miles,0,0,0,4,Skilled Manual,M,M,Graduate Degree,North America
0,53,80000,1-2 Miles,1,0,0,4,Skilled Manual,S,F,Graduate Degree,North America
1,41,40000,1-2 Miles,0,1,0,2,Clerical,S,M,Partial College,North America
0,52,60000,1-2 Miles,1,0,0,4,Skilled Manual,M,M,Graduate Degree,North America
0,52,60000,1-2 Miles,1,0,0,4,Skilled Manual,S,F,Graduate Degree,North America
0,39,50000,0-1 Miles,0,0,0,0,Skilled Manual,S,M,Graduate Degree,North America
1,39,50000,1-2 Miles,1,0,0,0,Skilled Manual,S,F,Graduate Degree,North America
1,38,40000,1-2 Miles,1,0,0,0,Skilled Manual,S,F,Graduate Degree,North America
1,38,40000,1-2 Miles,1,0,0,0,Skilled Manual,M,M,Graduate Degree,North America
0,38,40000,1-2 Miles,1,0,0,1,Skilled Manual,S,F,Graduate Degree,North America
0,39,50000,1-2 Miles,1,0,0,1,Skilled Manual,S,M,Graduate Degree,North America
0,39,10000,0-1 Miles,1,0,0,1,Manual,S,M,Graduate Degree,Europe
0,49,10000,0-1 Miles,0,0,0,1,Manual,S,F,Graduate Degree,Europe
0,43,10000,0-1 Miles,0,0,0,1,Manual,S,M,Graduate Degree,Europe
0,49,10000,0-1 Miles,0,0,0,1,Manual,S,M,Graduate Degree,Europe
0,49,10000,0-1 Miles,1,0,0,1,Manual,M,M,Graduate Degree,Europe
0,49,20000,0-1 Miles,1,0,0,1,Clerical,S,F,Graduate Degree,Europe
0,44,20000,0-1 Miles,1,0,0,1,Clerical,M,M,Graduate Degree,Europe
0,50,10000,0-1 Miles,1,0,0,1,Manual,S,F,Bachelors,Europe
0,50,20000,0-1 Miles,1,0,0,1,Clerical,M,F,Graduate Degree,Europe
0,76,20000,0-1 Miles,1,0,0,1,Clerical,M,M,Graduate Degree,Europe
0,75,20000,0-1 Miles,1,0,0,1,Clerical,M,F,Graduate Degree,Europe
0,75,20000,0-1 Miles,1,0,0,1,Clerical,M,M,Graduate Degree,Europe
0,54,20000,0-1 Miles,1,0,0,1,Clerical,M,M,Bachelors,Europe
0,54,20000,0-1 Miles,1,0,0,1,Clerical,M,M,Bachelors,Europe
1,57,10000,0-1 Miles,1,1,0,2,Manual,M,F,Partial College,Europe
1,52,10000,0-1 Miles,1,1,0,2,Manual,M,F,Partial College,Europe
1,52,10000,0-1 Miles,0,1,0,2,Manual,S,F,Partial College,Europe
0,74,20000,0-1 Miles,0,0,0,1,Clerical,S,F,Graduate Degree,Europe
1,73,20000,0-1 Miles,1,0,0,1,Clerical,S,M,Bachelors,Europe
1,64,30000,0-1 Miles,1,0,0,1,Clerical,S,F,Bachelors,Europe
0,69,10000,0-1 Miles,1,1,0,2,Manual,M,F,Partial College,Europe
1,69,20000,0-1 Miles,1,0,0,1,Manual,M,F,Partial College,Europe
1,31,10000,1-2 Miles,1,1,0,0,Manual,S,M,Partial College,Pacific
1,31,10000,0-1 Miles,0,1,0,0,Manual,M,M,Partial College,Pacific
1,31,10000,2-5 Miles,1,1,0,0,Manual,M,M,Partial College,Pacific
1,31,10000,2-5 Miles,1,1,0,0,Manual,M,M,Partial College,Pacific
0,32,10000,2-5 Miles,1,1,0,0,Manual,M,M,Partial College,Pacific
1,31,10000,0-1 Miles,0,1,0,0,Manual,S,F,Partial College,Pacific
0,33,10000,2-5 Miles,1,1,0,0,Manual,M,M,Partial College,Pacific
1,34,10000,0-1 Miles,1,2,0,0,Manual,M,M,High School,Pacific
1,32,10000,2-5 Miles,1,0,1,1,Manual,M,F,High School,Pacific
1,32,10000,1-2 Miles,0,0,1,1,Manual,S,M,High School,Pacific
1,32,20000,0-1 Miles,1,0,0,0,Clerical,S,F,Bachelors,Pacific
1,33,20000,0-1 Miles,0,0,0,0,Clerical,S,F,Bachelors,Pacific
1,33,20000,0-1 Miles,0,0,0,0,Clerical,S,F,Bachelors,Pacific
1,34,20000,0-1 Miles,0,0,0,0,Clerical,M,M,Bachelors,Pacific
0,68,20000,1-2 Miles,1,0,0,1,Manual,M,F,Partial College,Europe
1,57,20000,1-2 Miles,0,1,0,2,Manual,S,M,Partial College,Europe
1,68,30000,0-1 Miles,0,0,0,1,Clerical,S,F,Bachelors,Europe
1,68,30000,0-1 Miles,0,0,0,1,Clerical,M,F,Bachelors,Europe
0,44,20000,1-2 Miles,1,0,1,1,Manual,M,M,Partial College,Europe
1,50,30000,0-1 Miles,1,0,0,4,Clerical,M,M,Graduate Degree,Europe
0,52,10000,2-5 Miles,0,1,1,1,Manual,S,M,High School,Europe
0,52,10000,1-2 Miles,0,1,1,1,Manual,S,M,High School,Europe
0,52,20000,2-5 Miles,0,1,0,2,Manual,S,F,Partial College,Europe
1,46,30000,0-1 Miles,0,0,0,3,Clerical,M,F,Graduate Degree,Europe
1,42,20000,0-1 Miles,0,1,0,2,Manual,S,M,Partial College,Europe
0,48,20000,2-5 Miles,1,1,0,2,Manual,S,M,Partial College,Europe
0,53,20000,2-5 Miles,0,1,0,2,Manual,S,M,Partial College,Europe
1,45,30000,0-1 Miles,1,0,0,3,Clerical,M,F,Graduate Degree,Europe
1,51,30000,0-1 Miles,0,0,0,3,Clerical,S,M,Bachelors,Europe
1,51,30000,0-1 Miles,0,0,0,3,Clerical,S,F,Bachelors,Europe
1,45,30000,0-1 Miles,1,0,0,3,Clerical,M,M,Bachelors,Europe
1,51,40000,0-1 Miles,0,0,0,3,Clerical,S,M,Graduate Degree,Europe
0,36,10000,1-2 Miles,0,1,1,1,Manual,S,F,High School,Europe
1,41,10000,0-1 Miles,1,0,2,2,Manual,S,F,High School,Europe
1,41,20000,2-5 Miles,0,1,0,0,Manual,S,M,Partial College,Europe
1,41,20000,0-1 Miles,0,1,0,0,Manual,S,M,Partial College,Europe
0,37,10000,0-1 Miles,1,0,2,2,Manual,S,M,High School,Europe
1,41,30000,0-1 Miles,1,0,0,0,Clerical,S,M,Bachelors,Europe
1,41,40000,0-1 Miles,0,0,0,0,Clerical,S,F,Graduate Degree,Europe
1,42,20000,2-5 Miles,0,1,0,0,Manual,S,M,Partial College,Europe
1,43,30000,0-1 Miles,1,0,0,0,Clerical,M,F,Bachelors,Europe
1,42,30000,1-2 Miles,0,0,0,0,Clerical,S,F,Bachelors,Europe
1,31,30000,0-1 Miles,1,0,0,1,Clerical,S,F,Bachelors,Europe
1,42,30000,0-1 Miles,1,0,0,1,Clerical,S,F,Bachelors,Europe
1,42,30000,0-1 Miles,0,0,0,1,Clerical,S,M,Bachelors,Europe
1,42,40000,0-1 Miles,0,0,0,0,Clerical,S,M,Graduate Degree,Europe
1,37,40000,0-1 Miles,0,0,0,0,Clerical,S,F,Graduate Degree,Europe
1,42,40000,0-1 Miles,0,0,0,0,Clerical,S,M,Graduate Degree,Europe
1,31,40000,0-1 Miles,1,0,0,0,Clerical,M,F,Graduate Degree,Europe
1,36,40000,0-1 Miles,1,0,0,0,Clerical,S,F,Graduate Degree,Europe
1,37,40000,0-1 Miles,1,0,0,0,Clerical,M,F,Graduate Degree,Europe
1,37,50000,0-1 Miles,1,0,0,0,Skilled Manual,M,F,Graduate Degree,Europe
1,42,50000,0-1 Miles,0,0,0,0,Skilled Manual,S,F,Graduate Degree,Europe
1,42,50000,0-1 Miles,1,0,0,0,Skilled Manual,S,F,Graduate Degree,Europe
0,89,10000,0-1 Miles,1,2,0,3,Clerical,M,M,Bachelors,Europe
0,54,10000,0-1 Miles,0,2,0,3,Manual,M,F,Partial College,Europe
0,59,10000,0-1 Miles,1,2,0,3,Manual,M,M,Partial College,Europe
1,54,20000,0-1 Miles,0,1,0,2,Manual,S,F,Partial College,Europe
0,43,10000,0-1 Miles,0,1,2,2,Manual,M,F,High School,Europe
1,43,20000,0-1 Miles,0,0,1,1,Manual,S,F,Partial College,Europe
1,43,20000,2-5 Miles,1,0,1,1,Manual,M,M,Partial College,Europe
1,43,20000,2-5 Miles,1,0,1,1,Manual,S,M,Partial College,Europe
1,37,20000,2-5 Miles,1,1,1,1,Manual,S,M,Partial College,Europe
1,43,20000,0-1 Miles,0,1,1,1,Manual,S,F,Partial College,Europe
1,43,30000,2-5 Miles,1,0,1,1,Clerical,M,M,Bachelors,Europe
1,43,40000,0-1 Miles,1,0,0,0,Clerical,M,M,Graduate Degree,Europe
1,43,40000,0-1 Miles,1,0,0,0,Clerical,S,M,Graduate Degree,Europe
1,44,20000,1-2 Miles,0,1,1,1,Manual,S,M,Partial College,Europe
1,44,20000,2-5 Miles,1,1,1,1,Manual,S,M,Partial College,Europe
1,44,20000,2-5 Miles,1,1,1,1,Manual,M,M,Partial College,Europe
1,44,20000,2-5 Miles,1,1,1,1,Manual,M,F,Partial College,Europe
1,44,30000,2-5 Miles,1,0,1,1,Clerical,M,F,Bachelors,Europe
1,44,30000,1-2 Miles,1,0,1,1,Clerical,S,M,Bachelors,Europe
1,44,30000,0-1 Miles,0,0,1,1,Clerical,S,F,Bachelors,Europe
1,44,30000,1-2 Miles,1,1,1,1,Clerical,S,M,Bachelors,Europe
0,39,10000,0-1 Miles,1,2,4,5,Manual,S,F,Partial High School,Europe
0,39,10000,0-1 Miles,1,2,4,5,Manual,S,F,Partial High School,Europe
0,39,20000,0-1 Miles,0,0,2,2,Manual,S,M,High School,Europe
1,45,20000,0-1 Miles,1,0,2,2,Manual,S,M,High School,Europe
1,45,30000,1-2 Miles,1,1,1,1,Clerical,S,F,Bachelors,Europe
1,45,30000,2-5 Miles,1,1,1,1,Skilled Manual,M,F,Bachelors,Europe
1,45,30000,0-1 Miles,1,1,1,1,Skilled Manual,M,F,Bachelors,Europe
1,40,30000,2-5 Miles,1,1,1,1,Skilled Manual,M,M,Bachelors,Europe
0,35,10000,0-1 Miles,1,2,3,4,Manual,S,F,Partial High School,Europe
0,35,10000,0-1 Miles,1,2,3,4,Manual,S,M,Partial High School,Europe
1,46,20000,0-1 Miles,1,0,2,2,Manual,S,F,High School,Europe
0,46,20000,0-1 Miles,1,1,2,2,Manual,S,M,High School,Europe
1,46,20000,0-1 Miles,1,1,2,2,Manual,S,M,High School,Europe
1,41,20000,0-1 Miles,1,1,2,2,Manual,S,M,High School,Europe
0,46,30000,0-1 Miles,1,2,1,1,Skilled Manual,M,M,Bachelors,Europe
0,46,30000,0-1 Miles,1,2,1,1,Skilled Manual,M,M,Bachelors,Europe
1,47,10000,0-1 Miles,0,1,2,5,Manual,S,F,Partial High School,Europe
0,36,20000,0-1 Miles,1,2,2,2,Manual,S,M,High School,Europe
